% time	cellId	IMSI	RNTI	rsrp	sinr	ComponentCarrierId
0.267214	1	4	4	3.36092e-11	70854.5	0
0.268214	1	1	2	6.86832e-11	144797	0
0.268214	1	2	1	3.36092e-11	70854.5	0
0.268214	1	3	3	3.36092e-11	70854.5	0
0.268214	1	4	4	3.36092e-11	70854.5	0
0.269214	1	1	2	6.86887e-11	144809	0
0.269214	1	2	1	3.36092e-11	70854.5	0
0.269214	1	3	3	3.36092e-11	70854.5	0
0.269214	1	4	4	3.36092e-11	70854.5	0
0.270214	1	1	2	6.86943e-11	144820	0
0.270214	1	2	1	3.36092e-11	70854.5	0
0.270214	1	3	3	3.36092e-11	70854.5	0
0.270214	1	4	4	3.36092e-11	70854.5	0
0.271214	1	1	2	6.86998e-11	144832	0
0.271214	1	2	1	3.36092e-11	70854.5	0
0.271214	1	3	3	3.36092e-11	70854.5	0
0.271214	1	4	4	3.36092e-11	70854.5	0
0.272214	1	1	2	6.87054e-11	144844	0
0.272214	1	2	1	3.36092e-11	70854.5	0
0.272214	1	3	3	3.36092e-11	70854.5	0
0.272214	1	4	4	3.36092e-11	70854.5	0
0.273214	1	1	2	6.87109e-11	144855	0
0.273214	1	2	1	3.36092e-11	70854.5	0
0.273214	1	3	3	3.36092e-11	70854.5	0
0.273214	1	4	4	3.36092e-11	70854.5	0
0.274214	1	1	2	6.87165e-11	144867	0
0.274214	1	2	1	3.36092e-11	70854.5	0
0.274214	1	3	3	3.36092e-11	70854.5	0
0.274214	1	4	4	3.36092e-11	70854.5	0
0.275214	1	1	2	6.87221e-11	144879	0
0.275214	1	2	1	3.36092e-11	70854.5	0
0.275214	1	3	3	3.36092e-11	70854.5	0
0.275214	1	4	4	3.36092e-11	70854.5	0
0.276214	1	1	2	6.87276e-11	144891	0
0.276214	1	2	1	3.36092e-11	70854.5	0
0.276214	1	3	3	3.36092e-11	70854.5	0
0.276214	1	4	4	3.36092e-11	70854.5	0
0.277214	1	1	2	6.87332e-11	144902	0
0.277214	1	2	1	3.36092e-11	70854.5	0
0.277214	1	3	3	3.36092e-11	70854.5	0
0.277214	1	4	4	3.36092e-11	70854.5	0
0.278214	1	1	2	6.87387e-11	144914	0
0.278214	1	2	1	3.36092e-11	70854.5	0
0.278214	1	3	3	3.36092e-11	70854.5	0
0.278214	1	4	4	3.36092e-11	70854.5	0
0.279214	1	1	2	6.87443e-11	144926	0
0.279214	1	2	1	3.36092e-11	70854.5	0
0.279214	1	3	3	3.36092e-11	70854.5	0
0.279214	1	4	4	3.36092e-11	70854.5	0
0.280214	1	1	2	6.87499e-11	144937	0
0.280214	1	2	1	3.36092e-11	70854.5	0
0.280214	1	3	3	3.36092e-11	70854.5	0
0.280214	1	4	4	3.36092e-11	70854.5	0
0.281214	1	1	2	6.87554e-11	144949	0
0.281214	1	2	1	3.36092e-11	70854.5	0
0.281214	1	3	3	3.36092e-11	70854.5	0
0.281214	1	4	4	3.36092e-11	70854.5	0
0.282214	1	1	2	6.8761e-11	144961	0
0.282214	1	2	1	3.36092e-11	70854.5	0
0.282214	1	3	3	3.36092e-11	70854.5	0
0.282214	1	4	4	3.36092e-11	70854.5	0
0.283214	1	1	2	6.87665e-11	144973	0
0.283214	1	2	1	3.36092e-11	70854.5	0
0.283214	1	3	3	3.36092e-11	70854.5	0
0.283214	1	4	4	3.36092e-11	70854.5	0
0.284214	1	1	2	6.87721e-11	144984	0
0.284214	1	2	1	3.36092e-11	70854.5	0
0.284214	1	3	3	3.36092e-11	70854.5	0
0.284214	1	4	4	3.36092e-11	70854.5	0
0.285214	1	1	2	6.87777e-11	144996	0
0.285214	1	2	1	3.36092e-11	70854.5	0
0.285214	1	3	3	3.36092e-11	70854.5	0
0.285214	1	4	4	3.36092e-11	70854.5	0
0.286214	1	1	2	6.87832e-11	145008	0
0.286214	1	2	1	3.36092e-11	70854.5	0
0.286214	1	3	3	3.36092e-11	70854.5	0
0.286214	1	4	4	3.36092e-11	70854.5	0
0.287214	1	1	2	6.87888e-11	145020	0
0.287214	1	2	1	3.36092e-11	70854.5	0
0.287214	1	3	3	3.36092e-11	70854.5	0
0.287214	1	4	4	3.36092e-11	70854.5	0
0.288214	1	1	2	6.87944e-11	145031	0
0.288214	1	2	1	3.36092e-11	70854.5	0
0.288214	1	3	3	3.36092e-11	70854.5	0
0.288214	1	4	4	3.36092e-11	70854.5	0
0.289214	1	1	2	6.87999e-11	145043	0
0.289214	1	2	1	3.36092e-11	70854.5	0
0.289214	1	3	3	3.36092e-11	70854.5	0
0.289214	1	4	4	3.36092e-11	70854.5	0
0.290214	1	1	2	6.88055e-11	145055	0
0.290214	1	2	1	3.36092e-11	70854.5	0
0.290214	1	3	3	3.36092e-11	70854.5	0
0.290214	1	4	4	3.36092e-11	70854.5	0
0.291214	1	1	2	6.88111e-11	145066	0
0.291214	1	2	1	3.36092e-11	70854.5	0
0.291214	1	3	3	3.36092e-11	70854.5	0
0.291214	1	4	4	3.36092e-11	70854.5	0
0.292214	1	1	2	6.88166e-11	145078	0
0.292214	1	2	1	3.36092e-11	70854.5	0
0.292214	1	3	3	3.36092e-11	70854.5	0
0.292214	1	4	4	3.36092e-11	70854.5	0
0.293214	1	1	2	6.88222e-11	145090	0
0.293214	1	2	1	3.36092e-11	70854.5	0
0.293214	1	3	3	3.36092e-11	70854.5	0
0.293214	1	4	4	3.36092e-11	70854.5	0
0.294214	1	1	2	6.88278e-11	145102	0
0.294214	1	2	1	3.36092e-11	70854.5	0
0.294214	1	3	3	3.36092e-11	70854.5	0
0.294214	1	4	4	3.36092e-11	70854.5	0
0.295214	1	1	2	6.88334e-11	145113	0
0.295214	1	2	1	3.36092e-11	70854.5	0
0.295214	1	3	3	3.36092e-11	70854.5	0
0.295214	1	4	4	3.36092e-11	70854.5	0
0.296214	1	1	2	6.88389e-11	145125	0
0.296214	1	2	1	3.36092e-11	70854.5	0
0.296214	1	3	3	3.36092e-11	70854.5	0
0.296214	1	4	4	3.36092e-11	70854.5	0
0.297214	1	1	2	6.88445e-11	145137	0
0.297214	1	2	1	3.36092e-11	70854.5	0
0.297214	1	3	3	3.36092e-11	70854.5	0
0.297214	1	4	4	3.36092e-11	70854.5	0
0.298214	1	1	2	6.88501e-11	145149	0
0.298214	1	2	1	3.36092e-11	70854.5	0
0.298214	1	3	3	3.36092e-11	70854.5	0
0.298214	1	4	4	3.36092e-11	70854.5	0
0.299214	1	1	2	6.88557e-11	145160	0
0.299214	1	2	1	3.36092e-11	70854.5	0
0.299214	1	3	3	3.36092e-11	70854.5	0
0.299214	1	4	4	3.36092e-11	70854.5	0
0.300214	1	1	2	6.88612e-11	145172	0
0.300214	1	2	1	3.36092e-11	70854.5	0
0.300214	1	3	3	3.36092e-11	70854.5	0
0.300214	1	4	4	3.36092e-11	70854.5	0
0.301214	1	1	2	6.88668e-11	145184	0
0.301214	1	2	1	3.36092e-11	70854.5	0
0.301214	1	3	3	3.36092e-11	70854.5	0
0.301214	1	4	4	3.36092e-11	70854.5	0
0.302214	1	1	2	6.88724e-11	145196	0
0.302214	1	2	1	3.36092e-11	70854.5	0
0.302214	1	3	3	3.36092e-11	70854.5	0
0.302214	1	4	4	3.36092e-11	70854.5	0
0.303214	1	1	2	6.8878e-11	145207	0
0.303214	1	2	1	3.36092e-11	70854.5	0
0.303214	1	3	3	3.36092e-11	70854.5	0
0.303214	1	4	4	3.36092e-11	70854.5	0
0.304214	1	1	2	6.88835e-11	145219	0
0.304214	1	2	1	3.36092e-11	70854.5	0
0.304214	1	3	3	3.36092e-11	70854.5	0
0.304214	1	4	4	3.36092e-11	70854.5	0
0.305214	1	1	2	6.88891e-11	145231	0
0.305214	1	2	1	3.36092e-11	70854.5	0
0.305214	1	3	3	3.36092e-11	70854.5	0
0.305214	1	4	4	3.36092e-11	70854.5	0
0.306214	1	1	2	6.88947e-11	145243	0
0.306214	1	2	1	3.36092e-11	70854.5	0
0.306214	1	3	3	3.36092e-11	70854.5	0
0.306214	1	4	4	3.36092e-11	70854.5	0
0.307214	1	1	2	6.89003e-11	145255	0
0.307214	1	2	1	3.36092e-11	70854.5	0
0.307214	1	3	3	3.36092e-11	70854.5	0
0.307214	1	4	4	3.36092e-11	70854.5	0
0.308214	1	1	2	6.89059e-11	145266	0
0.308214	1	2	1	3.36092e-11	70854.5	0
0.308214	1	3	3	3.36092e-11	70854.5	0
0.308214	1	4	4	3.36092e-11	70854.5	0
0.309214	1	1	2	6.89114e-11	145278	0
0.309214	1	2	1	3.36092e-11	70854.5	0
0.309214	1	3	3	3.36092e-11	70854.5	0
0.309214	1	4	4	3.36092e-11	70854.5	0
0.310214	1	1	2	6.8917e-11	145290	0
0.310214	1	2	1	3.36092e-11	70854.5	0
0.310214	1	3	3	3.36092e-11	70854.5	0
0.310214	1	4	4	3.36092e-11	70854.5	0
0.311214	1	1	2	6.89226e-11	145302	0
0.311214	1	2	1	3.36092e-11	70854.5	0
0.311214	1	3	3	3.36092e-11	70854.5	0
0.311214	1	4	4	3.36092e-11	70854.5	0
0.312214	1	1	2	6.89282e-11	145313	0
0.312214	1	2	1	3.36092e-11	70854.5	0
0.312214	1	3	3	3.36092e-11	70854.5	0
0.312214	1	4	4	3.36092e-11	70854.5	0
0.313214	1	1	2	6.89338e-11	145325	0
0.313214	1	2	1	3.36092e-11	70854.5	0
0.313214	1	3	3	3.36092e-11	70854.5	0
0.313214	1	4	4	3.36092e-11	70854.5	0
0.314214	1	1	2	6.89394e-11	145337	0
0.314214	1	2	1	3.36092e-11	70854.5	0
0.314214	1	3	3	3.36092e-11	70854.5	0
0.314214	1	4	4	3.36092e-11	70854.5	0
0.315214	1	1	2	6.89449e-11	145349	0
0.315214	1	2	1	3.36092e-11	70854.5	0
0.315214	1	3	3	3.36092e-11	70854.5	0
0.315214	1	4	4	3.36092e-11	70854.5	0
0.316214	1	1	2	6.89505e-11	145360	0
0.316214	1	2	1	3.36092e-11	70854.5	0
0.316214	1	3	3	3.36092e-11	70854.5	0
0.316214	1	4	4	3.36092e-11	70854.5	0
0.317214	1	1	2	6.89561e-11	145372	0
0.317214	1	2	1	3.36092e-11	70854.5	0
0.317214	1	3	3	3.36092e-11	70854.5	0
0.317214	1	4	4	3.36092e-11	70854.5	0
0.318214	1	1	2	6.89617e-11	145384	0
0.318214	1	2	1	3.36092e-11	70854.5	0
0.318214	1	3	3	3.36092e-11	70854.5	0
0.318214	1	4	4	3.36092e-11	70854.5	0
0.319214	1	1	2	6.89673e-11	145396	0
0.319214	1	2	1	3.36092e-11	70854.5	0
0.319214	1	3	3	3.36092e-11	70854.5	0
0.319214	1	4	4	3.36092e-11	70854.5	0
0.320214	1	1	2	6.89729e-11	145408	0
0.320214	1	2	1	3.36092e-11	70854.5	0
0.320214	1	3	3	3.36092e-11	70854.5	0
0.320214	1	4	4	3.36092e-11	70854.5	0
0.321214	1	1	2	6.89785e-11	145419	0
0.321214	1	2	1	3.36092e-11	70854.5	0
0.321214	1	3	3	3.36092e-11	70854.5	0
0.321214	1	4	4	3.36092e-11	70854.5	0
0.322214	1	1	2	6.89841e-11	145431	0
0.322214	1	2	1	3.36092e-11	70854.5	0
0.322214	1	3	3	3.36092e-11	70854.5	0
0.322214	1	4	4	3.36092e-11	70854.5	0
0.323214	1	1	2	6.89897e-11	145443	0
0.323214	1	2	1	3.36092e-11	70854.5	0
0.323214	1	3	3	3.36092e-11	70854.5	0
0.323214	1	4	4	3.36092e-11	70854.5	0
0.324214	1	1	2	6.89952e-11	145455	0
0.324214	1	2	1	3.36092e-11	70854.5	0
0.324214	1	3	3	3.36092e-11	70854.5	0
0.324214	1	4	4	3.36092e-11	70854.5	0
0.325214	1	1	2	6.90008e-11	145467	0
0.325214	1	2	1	3.36092e-11	70854.5	0
0.325214	1	3	3	3.36092e-11	70854.5	0
0.325214	1	4	4	3.36092e-11	70854.5	0
0.326214	1	1	2	6.90064e-11	145478	0
0.326214	1	2	1	3.36092e-11	70854.5	0
0.326214	1	3	3	3.36092e-11	70854.5	0
0.326214	1	4	4	3.36092e-11	70854.5	0
0.327214	1	1	2	6.9012e-11	145490	0
0.327214	1	2	1	3.36092e-11	70854.5	0
0.327214	1	3	3	3.36092e-11	70854.5	0
0.327214	1	4	4	3.36092e-11	70854.5	0
0.328214	1	1	2	6.90176e-11	145502	0
0.328214	1	2	1	3.36092e-11	70854.5	0
0.328214	1	3	3	3.36092e-11	70854.5	0
0.328214	1	4	4	3.36092e-11	70854.5	0
0.329214	1	1	2	6.90232e-11	145514	0
0.329214	1	2	1	3.36092e-11	70854.5	0
0.329214	1	3	3	3.36092e-11	70854.5	0
0.329214	1	4	4	3.36092e-11	70854.5	0
0.330214	1	1	2	6.90288e-11	145526	0
0.330214	1	2	1	3.36092e-11	70854.5	0
0.330214	1	3	3	3.36092e-11	70854.5	0
0.330214	1	4	4	3.36092e-11	70854.5	0
0.331214	1	1	2	6.90344e-11	145537	0
0.331214	1	2	1	3.36092e-11	70854.5	0
0.331214	1	3	3	3.36092e-11	70854.5	0
0.331214	1	4	4	3.36092e-11	70854.5	0
0.332214	1	1	2	6.904e-11	145549	0
0.332214	1	2	1	3.36092e-11	70854.5	0
0.332214	1	3	3	3.36092e-11	70854.5	0
0.332214	1	4	4	3.36092e-11	70854.5	0
0.333214	1	1	2	6.90456e-11	145561	0
0.333214	1	2	1	3.36092e-11	70854.5	0
0.333214	1	3	3	3.36092e-11	70854.5	0
0.333214	1	4	4	3.36092e-11	70854.5	0
0.334214	1	1	2	6.90512e-11	145573	0
0.334214	1	2	1	3.36092e-11	70854.5	0
0.334214	1	3	3	3.36092e-11	70854.5	0
0.334214	1	4	4	3.36092e-11	70854.5	0
0.335214	1	1	2	6.90568e-11	145585	0
0.335214	1	2	1	3.36092e-11	70854.5	0
0.335214	1	3	3	3.36092e-11	70854.5	0
0.335214	1	4	4	3.36092e-11	70854.5	0
0.336214	1	1	2	6.90624e-11	145596	0
0.336214	1	2	1	3.36092e-11	70854.5	0
0.336214	1	3	3	3.36092e-11	70854.5	0
0.336214	1	4	4	3.36092e-11	70854.5	0
0.337214	1	1	2	6.9068e-11	145608	0
0.337214	1	2	1	3.36092e-11	70854.5	0
0.337214	1	3	3	3.36092e-11	70854.5	0
0.337214	1	4	4	3.36092e-11	70854.5	0
0.338214	1	1	2	6.90736e-11	145620	0
0.338214	1	2	1	3.36092e-11	70854.5	0
0.338214	1	3	3	3.36092e-11	70854.5	0
0.338214	1	4	4	3.36092e-11	70854.5	0
0.339214	1	1	2	6.90792e-11	145632	0
0.339214	1	2	1	3.36092e-11	70854.5	0
0.339214	1	3	3	3.36092e-11	70854.5	0
0.339214	1	4	4	3.36092e-11	70854.5	0
0.340214	1	1	2	6.90848e-11	145644	0
0.340214	1	2	1	3.36092e-11	70854.5	0
0.340214	1	3	3	3.36092e-11	70854.5	0
0.340214	1	4	4	3.36092e-11	70854.5	0
0.341214	1	1	2	6.90904e-11	145655	0
0.341214	1	2	1	3.36092e-11	70854.5	0
0.341214	1	3	3	3.36092e-11	70854.5	0
0.341214	1	4	4	3.36092e-11	70854.5	0
0.342214	1	1	2	6.9096e-11	145667	0
0.342214	1	2	1	3.36092e-11	70854.5	0
0.342214	1	3	3	3.36092e-11	70854.5	0
0.342214	1	4	4	3.36092e-11	70854.5	0
0.343214	1	1	2	6.91016e-11	145679	0
0.343214	1	2	1	3.36092e-11	70854.5	0
0.343214	1	3	3	3.36092e-11	70854.5	0
0.343214	1	4	4	3.36092e-11	70854.5	0
0.344214	1	1	2	6.91072e-11	145691	0
0.344214	1	2	1	3.36092e-11	70854.5	0
0.344214	1	3	3	3.36092e-11	70854.5	0
0.344214	1	4	4	3.36092e-11	70854.5	0
0.345214	1	1	2	6.91128e-11	145703	0
0.345214	1	2	1	3.36092e-11	70854.5	0
0.345214	1	3	3	3.36092e-11	70854.5	0
0.345214	1	4	4	3.36092e-11	70854.5	0
0.346214	1	1	2	6.91184e-11	145714	0
0.346214	1	2	1	3.36092e-11	70854.5	0
0.346214	1	3	3	3.36092e-11	70854.5	0
0.346214	1	4	4	3.36092e-11	70854.5	0
0.347214	1	1	2	6.9124e-11	145726	0
0.347214	1	2	1	3.36092e-11	70854.5	0
0.347214	1	3	3	3.36092e-11	70854.5	0
0.347214	1	4	4	3.36092e-11	70854.5	0
0.348214	1	1	2	6.91297e-11	145738	0
0.348214	1	2	1	3.36092e-11	70854.5	0
0.348214	1	3	3	3.36092e-11	70854.5	0
0.348214	1	4	4	3.36092e-11	70854.5	0
0.349214	1	1	2	6.91353e-11	145750	0
0.349214	1	2	1	3.36092e-11	70854.5	0
0.349214	1	3	3	3.36092e-11	70854.5	0
0.349214	1	4	4	3.36092e-11	70854.5	0
0.350214	1	1	2	6.91409e-11	145762	0
0.350214	1	2	1	3.36092e-11	70854.5	0
0.350214	1	3	3	3.36092e-11	70854.5	0
0.350214	1	4	4	3.36092e-11	70854.5	0
0.351214	1	1	2	6.91465e-11	145774	0
0.351214	1	2	1	3.36092e-11	70854.5	0
0.351214	1	3	3	3.36092e-11	70854.5	0
0.351214	1	4	4	3.36092e-11	70854.5	0
0.352214	1	1	2	6.91521e-11	145785	0
0.352214	1	2	1	3.36092e-11	70854.5	0
0.352214	1	3	3	3.36092e-11	70854.5	0
0.352214	1	4	4	3.36092e-11	70854.5	0
0.353214	1	1	2	6.91577e-11	145797	0
0.353214	1	2	1	3.36092e-11	70854.5	0
0.353214	1	3	3	3.36092e-11	70854.5	0
0.353214	1	4	4	3.36092e-11	70854.5	0
0.354214	1	1	2	6.91633e-11	145809	0
0.354214	1	2	1	3.36092e-11	70854.5	0
0.354214	1	3	3	3.36092e-11	70854.5	0
0.354214	1	4	4	3.36092e-11	70854.5	0
0.355214	1	1	2	6.91689e-11	145821	0
0.355214	1	2	1	3.36092e-11	70854.5	0
0.355214	1	3	3	3.36092e-11	70854.5	0
0.355214	1	4	4	3.36092e-11	70854.5	0
0.356214	1	1	2	6.91745e-11	145833	0
0.356214	1	2	1	3.36092e-11	70854.5	0
0.356214	1	3	3	3.36092e-11	70854.5	0
0.356214	1	4	4	3.36092e-11	70854.5	0
0.357214	1	1	2	6.91802e-11	145845	0
0.357214	1	2	1	3.36092e-11	70854.5	0
0.357214	1	3	3	3.36092e-11	70854.5	0
0.357214	1	4	4	3.36092e-11	70854.5	0
0.358214	1	1	2	6.91858e-11	145856	0
0.358214	1	2	1	3.36092e-11	70854.5	0
0.358214	1	3	3	3.36092e-11	70854.5	0
0.358214	1	4	4	3.36092e-11	70854.5	0
0.359214	1	1	2	6.91914e-11	145868	0
0.359214	1	2	1	3.36092e-11	70854.5	0
0.359214	1	3	3	3.36092e-11	70854.5	0
0.359214	1	4	4	3.36092e-11	70854.5	0
0.360214	1	1	2	6.9197e-11	145880	0
0.360214	1	2	1	3.36092e-11	70854.5	0
0.360214	1	3	3	3.36092e-11	70854.5	0
0.360214	1	4	4	3.36092e-11	70854.5	0
0.361214	1	1	2	6.92026e-11	145892	0
0.361214	1	2	1	3.36092e-11	70854.5	0
0.361214	1	3	3	3.36092e-11	70854.5	0
0.361214	1	4	4	3.36092e-11	70854.5	0
0.362214	1	1	2	6.92082e-11	145904	0
0.362214	1	2	1	3.36092e-11	70854.5	0
0.362214	1	3	3	3.36092e-11	70854.5	0
0.362214	1	4	4	3.36092e-11	70854.5	0
0.363214	1	1	2	6.92139e-11	145916	0
0.363214	1	2	1	3.36092e-11	70854.5	0
0.363214	1	3	3	3.36092e-11	70854.5	0
0.363214	1	4	4	3.36092e-11	70854.5	0
0.364214	1	1	2	6.92195e-11	145927	0
0.364214	1	2	1	3.36092e-11	70854.5	0
0.364214	1	3	3	3.36092e-11	70854.5	0
0.364214	1	4	4	3.36092e-11	70854.5	0
0.365214	1	1	2	6.92251e-11	145939	0
0.365214	1	2	1	3.36092e-11	70854.5	0
0.365214	1	3	3	3.36092e-11	70854.5	0
0.365214	1	4	4	3.36092e-11	70854.5	0
0.366214	1	1	2	6.92307e-11	145951	0
0.366214	1	2	1	3.36092e-11	70854.5	0
0.366214	1	3	3	3.36092e-11	70854.5	0
0.366214	1	4	4	3.36092e-11	70854.5	0
0.367214	1	1	2	6.92363e-11	145963	0
0.367214	1	2	1	3.36092e-11	70854.5	0
0.367214	1	3	3	3.36092e-11	70854.5	0
0.367214	1	4	4	3.36092e-11	70854.5	0
0.368214	1	1	2	6.9242e-11	145975	0
0.368214	1	2	1	3.36092e-11	70854.5	0
0.368214	1	3	3	3.36092e-11	70854.5	0
0.368214	1	4	4	3.36092e-11	70854.5	0
0.369214	1	1	2	6.92476e-11	145987	0
0.369214	1	2	1	3.36092e-11	70854.5	0
0.369214	1	3	3	3.36092e-11	70854.5	0
0.369214	1	4	4	3.36092e-11	70854.5	0
0.370214	1	1	2	6.92532e-11	145999	0
0.370214	1	2	1	3.36092e-11	70854.5	0
0.370214	1	3	3	3.36092e-11	70854.5	0
0.370214	1	4	4	3.36092e-11	70854.5	0
0.371214	1	1	2	6.92588e-11	146010	0
0.371214	1	2	1	3.36092e-11	70854.5	0
0.371214	1	3	3	3.36092e-11	70854.5	0
0.371214	1	4	4	3.36092e-11	70854.5	0
0.372214	1	1	2	6.92645e-11	146022	0
0.372214	1	2	1	3.36092e-11	70854.5	0
0.372214	1	3	3	3.36092e-11	70854.5	0
0.372214	1	4	4	3.36092e-11	70854.5	0
0.373214	1	1	2	6.92701e-11	146034	0
0.373214	1	2	1	3.36092e-11	70854.5	0
0.373214	1	3	3	3.36092e-11	70854.5	0
0.373214	1	4	4	3.36092e-11	70854.5	0
0.374214	1	1	2	6.92757e-11	146046	0
0.374214	1	2	1	3.36092e-11	70854.5	0
0.374214	1	3	3	3.36092e-11	70854.5	0
0.374214	1	4	4	3.36092e-11	70854.5	0
0.375214	1	1	2	6.92813e-11	146058	0
0.375214	1	2	1	3.36092e-11	70854.5	0
0.375214	1	3	3	3.36092e-11	70854.5	0
0.375214	1	4	4	3.36092e-11	70854.5	0
0.376214	1	1	2	6.9287e-11	146070	0
0.376214	1	2	1	3.36092e-11	70854.5	0
0.376214	1	3	3	3.36092e-11	70854.5	0
0.376214	1	4	4	3.36092e-11	70854.5	0
0.377214	1	1	2	6.92926e-11	146082	0
0.377214	1	2	1	3.36092e-11	70854.5	0
0.377214	1	3	3	3.36092e-11	70854.5	0
0.377214	1	4	4	3.36092e-11	70854.5	0
0.378214	1	1	2	6.92982e-11	146093	0
0.378214	1	2	1	3.36092e-11	70854.5	0
0.378214	1	3	3	3.36092e-11	70854.5	0
0.378214	1	4	4	3.36092e-11	70854.5	0
0.379214	1	1	2	6.93038e-11	146105	0
0.379214	1	2	1	3.36092e-11	70854.5	0
0.379214	1	3	3	3.36092e-11	70854.5	0
0.379214	1	4	4	3.36092e-11	70854.5	0
0.380214	1	1	2	6.93095e-11	146117	0
0.380214	1	2	1	3.36092e-11	70854.5	0
0.380214	1	3	3	3.36092e-11	70854.5	0
0.380214	1	4	4	3.36092e-11	70854.5	0
0.381214	1	1	2	6.93151e-11	146129	0
0.381214	1	2	1	3.36092e-11	70854.5	0
0.381214	1	3	3	3.36092e-11	70854.5	0
0.381214	1	4	4	3.36092e-11	70854.5	0
0.382214	1	1	2	6.93207e-11	146141	0
0.382214	1	2	1	3.36092e-11	70854.5	0
0.382214	1	3	3	3.36092e-11	70854.5	0
0.382214	1	4	4	3.36092e-11	70854.5	0
0.383214	1	1	2	6.93264e-11	146153	0
0.383214	1	2	1	3.36092e-11	70854.5	0
0.383214	1	3	3	3.36092e-11	70854.5	0
0.383214	1	4	4	3.36092e-11	70854.5	0
0.384214	1	1	2	6.9332e-11	146165	0
0.384214	1	2	1	3.36092e-11	70854.5	0
0.384214	1	3	3	3.36092e-11	70854.5	0
0.384214	1	4	4	3.36092e-11	70854.5	0
0.385214	1	1	2	6.93376e-11	146177	0
0.385214	1	2	1	3.36092e-11	70854.5	0
0.385214	1	3	3	3.36092e-11	70854.5	0
0.385214	1	4	4	3.36092e-11	70854.5	0
0.386214	1	1	2	6.93433e-11	146188	0
0.386214	1	2	1	3.36092e-11	70854.5	0
0.386214	1	3	3	3.36092e-11	70854.5	0
0.386214	1	4	4	3.36092e-11	70854.5	0
0.387214	1	1	2	6.93489e-11	146200	0
0.387214	1	2	1	3.36092e-11	70854.5	0
0.387214	1	3	3	3.36092e-11	70854.5	0
0.387214	1	4	4	3.36092e-11	70854.5	0
0.388214	1	1	2	6.93545e-11	146212	0
0.388214	1	2	1	3.36092e-11	70854.5	0
0.388214	1	3	3	3.36092e-11	70854.5	0
0.388214	1	4	4	3.36092e-11	70854.5	0
0.389214	1	1	2	6.93602e-11	146224	0
0.389214	1	2	1	3.36092e-11	70854.5	0
0.389214	1	3	3	3.36092e-11	70854.5	0
0.389214	1	4	4	3.36092e-11	70854.5	0
0.390214	1	1	2	6.93658e-11	146236	0
0.390214	1	2	1	3.36092e-11	70854.5	0
0.390214	1	3	3	3.36092e-11	70854.5	0
0.390214	1	4	4	3.36092e-11	70854.5	0
0.391214	1	1	2	6.93715e-11	146248	0
0.391214	1	2	1	3.36092e-11	70854.5	0
0.391214	1	3	3	3.36092e-11	70854.5	0
0.391214	1	4	4	3.36092e-11	70854.5	0
0.392214	1	1	2	6.93771e-11	146260	0
0.392214	1	2	1	3.36092e-11	70854.5	0
0.392214	1	3	3	3.36092e-11	70854.5	0
0.392214	1	4	4	3.36092e-11	70854.5	0
0.393214	1	1	2	6.93827e-11	146272	0
0.393214	1	2	1	3.36092e-11	70854.5	0
0.393214	1	3	3	3.36092e-11	70854.5	0
0.393214	1	4	4	3.36092e-11	70854.5	0
0.394214	1	1	2	6.93884e-11	146284	0
0.394214	1	2	1	3.36092e-11	70854.5	0
0.394214	1	3	3	3.36092e-11	70854.5	0
0.394214	1	4	4	3.36092e-11	70854.5	0
0.395214	1	1	2	6.9394e-11	146295	0
0.395214	1	2	1	3.36092e-11	70854.5	0
0.395214	1	3	3	3.36092e-11	70854.5	0
0.395214	1	4	4	3.36092e-11	70854.5	0
0.396214	1	1	2	6.93996e-11	146307	0
0.396214	1	2	1	3.36092e-11	70854.5	0
0.396214	1	3	3	3.36092e-11	70854.5	0
0.396214	1	4	4	3.36092e-11	70854.5	0
0.397214	1	1	2	6.94053e-11	146319	0
0.397214	1	2	1	3.36092e-11	70854.5	0
0.397214	1	3	3	3.36092e-11	70854.5	0
0.397214	1	4	4	3.36092e-11	70854.5	0
0.398214	1	1	2	6.94109e-11	146331	0
0.398214	1	2	1	3.36092e-11	70854.5	0
0.398214	1	3	3	3.36092e-11	70854.5	0
0.398214	1	4	4	3.36092e-11	70854.5	0
0.399214	1	1	2	6.94166e-11	146343	0
0.399214	1	2	1	3.36092e-11	70854.5	0
0.399214	1	3	3	3.36092e-11	70854.5	0
0.399214	1	4	4	3.36092e-11	70854.5	0
0.400214	1	1	2	6.94222e-11	146355	0
0.400214	1	2	1	3.36092e-11	70854.5	0
0.400214	1	3	3	3.36092e-11	70854.5	0
0.400214	1	4	4	3.36092e-11	70854.5	0
0.401214	1	1	2	6.94279e-11	146367	0
0.401214	1	2	1	3.36092e-11	70854.5	0
0.401214	1	3	3	3.36092e-11	70854.5	0
0.401214	1	4	4	3.36092e-11	70854.5	0
0.402214	1	1	2	6.94335e-11	146379	0
0.402214	1	2	1	3.36092e-11	70854.5	0
0.402214	1	3	3	3.36092e-11	70854.5	0
0.402214	1	4	4	3.36092e-11	70854.5	0
0.403214	1	1	2	6.94392e-11	146391	0
0.403214	1	2	1	3.36092e-11	70854.5	0
0.403214	1	3	3	3.36092e-11	70854.5	0
0.403214	1	4	4	3.36092e-11	70854.5	0
